	Enrichment	P-Value	Q-Value
HP_RECURRENT_BACTERIAL_SKIN_INFECTIONS		0.1	1.0
MIR8089		0.1	1.0
GSE9037_CTRL_VS_LPS_4H_STIM_BMDM_DN		0.1	1.0
MIR188_5P		0.1	1.0
GEORGES_TARGETS_OF_MIR192_AND_MIR215		0.1	1.0
WHN_B		0.1	1.0
MATZUK_LUTEAL_GENES		0.1	1.0
GGGYGTGNY_UNKNOWN		0.1	1.0
TRAVAGLINI_LUNG_CILIATED_CELL		0.1	1.0
HP_ABNORMALITY_OF_THE_ADRENAL_GLANDS		0.1	1.0
GOBP_INTERLEUKIN_35_MEDIATED_SIGNALING_PATHWAY		0.1	1.0
GSE2770_IL12_AND_TGFB_ACT_VS_ACT_CD4_TCELL_6H_DN		0.1	1.0
GSE7348_UNSTIM_VS_TOLERIZED_AND_LPS_STIM_MACROPHAGE_DN		0.1	1.0
REACTOME_NUCLEAR_SIGNALING_BY_ERBB4		0.1	1.0
GOBP_NEUROTRANSMITTER_RECEPTOR_TRANSPORT		0.1	1.0
LAKE_ADULT_KIDNEY_C28_INTERSTITIUM		0.1	1.0
HP_DECREASED_FERTILITY_IN_MALES		0.1	1.0
CCCNNGGGAR_OLF1_01		0.1	1.0
GSE12003_4D_VS_8D_CULTURE_MIR223_KO_BM_PROGENITOR_UP		0.1	1.0
GSE15735_2H_VS_12H_HDAC_INHIBITOR_TREATED_CD4_TCELL_UP		0.1	1.0
GSE19923_WT_VS_HEB_KO_DP_THYMOCYTE_DN		0.1	1.0
NIKOLSKY_BREAST_CANCER_20Q12_Q13_AMPLICON		0.1	1.0
SCHAEFFER_PROSTATE_DEVELOPMENT_6HR_UP		0.1	1.0
GRABARCZYK_BCL11B_TARGETS_UP		0.1	1.0
HP_PEPTIC_ULCER		0.1	1.0
HP_POLYDACTYLY		0.1	1.0
GSE15659_TREG_VS_TCONV_UP		0.1	1.0
GSE22313_HEALTHY_VS_SLE_MOUSE_CD4_TCELL_UP		0.1	1.0
HP_VENTRICULOMEGALY		0.1	1.0
GOBP_POSITIVE_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_BIOSYNTHETIC_PROCESS		0.1	1.0
GOBP_I_KAPPAB_KINASE_NF_KAPPAB_SIGNALING		0.1	1.0
GSE3720_UNSTIM_VS_PMA_STIM_VD1_GAMMADELTA_TCELL_DN		0.1	1.0
HP_ABNORMAL_PHALANGEAL_JOINT_MORPHOLOGY_OF_THE_HAND		0.1	1.0
KIM_RESPONSE_TO_TSA_AND_DECITABINE_UP		0.1	1.0
MIR6817_3P		0.1	1.0
LU_TUMOR_VASCULATURE_UP		0.1	1.0
GSE26030_UNSTIM_VS_RESTIM_TH17_DAY5_POST_POLARIZATION_UP		0.1	1.0
GOBP_EXOCYTOSIS		0.1	1.0
GOCC_MITOCHONDRION		0.1	1.0
FERRANDO_TAL1_NEIGHBORS		0.1	1.0
GSE3994_WT_VS_PAC1_KO_ACTIVATED_MAST_CELL_UP		0.1	1.0
MIR133A_3P_MIR133B		0.1	1.0
GSE29614_CTRL_VS_DAY7_TIV_FLU_VACCINE_PBMC_DN		0.1	1.0
MIR4654		0.1	1.0
GSE25677_R848_VS_MPL_AND_R848_STIM_BCELL_DN		0.1	1.0
WANG_LSD1_TARGETS_DN		0.1	1.0
MIR3156_5P		0.1	1.0
GSE21670_TGFB_VS_IL6_TREATED_CD4_TCELL_DN		0.1	1.0
DAZARD_RESPONSE_TO_UV_SCC_UP		0.1	1.0
IPA_IFI16_UP		0.1	1.0
HP_DEEPLY_SET_EYE		0.1	1.0
SHEN_SMARCA2_TARGETS_DN		0.1	1.0
MIR5586_3P		0.1	1.0
GSE17721_CTRL_VS_GARDIQUIMOD_12H_BMDC_UP		0.1	1.0
GOBP_ENTRY_INTO_HOST		0.1	1.0
MEISSNER_ES_ICP_WITH_H3K4ME3_AND_H3K27ME3		0.1	1.0
MIR4303		0.1	1.0
MATSUMIYA_PBMC_MODIFIED_VACCINIA_ANKARA_VACCINE_AGE_18_55YO_2DY_UP		0.1	1.0
MIR892C_3P		0.1	1.0
GSE16385_ROSIGLITAZONE_IL4_VS_IFNG_TNF_STIM_MACROPHAGE_UP		0.1	1.0
MIR510_3P		0.1	1.0
ABE_VEGFA_TARGETS		0.1	1.0
HMBOX1_TARGET_GENES		0.1	1.0
HP_OVERBITE		0.1	1.0
IPA_ETV5_UP		0.1	1.0
GSE3982_CENT_MEMORY_CD4_TCELL_VS_TH1_UP		0.1	1.0
GSE36476_YOUNG_VS_OLD_DONOR_MEMORY_CD4_TCELL_72H_TSST_ACT_UP		0.1	1.0
GSE7568_CTRL_VS_24H_TGFB_TREATED_MACROPHAGES_WITH_IL4_AND_DEXAMETHASONE_DN		0.1	1.0
MIR5092		0.1	1.0
HP_BROAD_FINGER		0.1	1.0
REACTOME_MAPK_FAMILY_SIGNALING_CASCADES		0.1	1.0
MIR3606_5P		0.1	1.0
GOBP_GLOMERULUS_DEVELOPMENT		0.1	1.0
GSE26351_UNSTIM_VS_BMP_PATHWAY_STIM_HEMATOPOIETIC_PROGENITORS_UP		0.1	1.0
HP_DECREASED_MUSCLE_MASS		0.1	1.0
MIR548BB_3P		0.1	1.0
GSE7460_TCONV_VS_TREG_LN_UP		0.1	1.0
GOBP_ACTOMYOSIN_STRUCTURE_ORGANIZATION		0.1	1.0
REACTOME_HOMOLOGY_DIRECTED_REPAIR		0.1	1.0
GSE13522_CTRL_VS_T_CRUZI_G_STRAIN_INF_SKIN_UP		0.1	1.0
BAELDE_DIABETIC_NEPHROPATHY_UP		0.1	1.0
MIR3692_5P		0.1	1.0
MIR4322		0.1	1.0
MIR875_3P		0.1	1.0
WANG_SMARCE1_TARGETS_DN		0.1	1.0
MIR149_5P		0.1	1.0
GOBP_POSITIVE_REGULATION_OF_HUMORAL_IMMUNE_RESPONSE		0.1	1.0
MIR148A_3P		0.1	1.0
GOCC_NUCLEAR_UBIQUITIN_LIGASE_COMPLEX		0.1	1.0
GSE17721_LPS_VS_POLYIC_6H_BMDC_DN		0.1	1.0
GOBP_POSITIVE_REGULATION_OF_SMALL_MOLECULE_METABOLIC_PROCESS		0.1	1.0
GSE16522_MEMORY_VS_NAIVE_ANTI_CD3CD28_STIM_CD8_TCELL_UP		0.1	1.0
GOBP_EPITHELIAL_TUBE_MORPHOGENESIS		0.1	1.0
MIR143_3P_MIR4770		0.1	1.0
HP_ANOREXIA		0.1	1.0
GSE26343_WT_VS_NFAT5_KO_MACROPHAGE_LPS_STIM_DN		0.1	1.0
GSE23984_CTRL_VS_HYPOCALEMIC_VITAMIND_ANALOG_TCELL_UP		0.1	1.0
ONDER_CDH1_TARGETS_1_DN		0.1	1.0
MEL18_DN.V1_DN		0.1	1.0
GSE23925_LIGHT_ZONE_VS_NAIVE_BCELL_UP		0.1	1.0
GOBP_REGULATION_OF_CAMP_MEDIATED_SIGNALING		0.1	1.0
ZNF667_TARGET_GENES		0.1	1.0
AACTGGA_MIR145		0.1	1.0
GOBP_EPIDERMIS_DEVELOPMENT		0.1	1.0
GOBP_MODIFICATION_OF_SYNAPTIC_STRUCTURE		0.1	1.0
GSE6259_33D1_POS_VS_DEC205_POS_FLT3L_INDUCED_SPLENIC_DC_UP		0.1	1.0
GOBP_LEUKOCYTE_AGGREGATION		0.1	1.0
GOBP_POSITIVE_REGULATION_OF_OXIDOREDUCTASE_ACTIVITY		0.1	1.0
BOYLAN_MULTIPLE_MYELOMA_C_CLUSTER_DN		0.1	1.0
SARRIO_EPITHELIAL_MESENCHYMAL_TRANSITION_DN		0.1	1.0
GOBP_EMBRYONIC_FORELIMB_MORPHOGENESIS		0.1	1.0
ZNF213_TARGET_GENES		0.1	1.0
GOBP_COBALAMIN_TRANSPORT		0.1	1.0
GSE2770_IL12_AND_TGFB_VS_IL4_TREATED_ACT_CD4_TCELL_6H_UP		0.1	1.0
GOBP_VESICLE_TARGETING_TO_FROM_OR_WITHIN_GOLGI		0.1	1.0
HP_HEPATIC_FIBROSIS		0.1	1.0
GSE37605_TREG_VS_TCONV_C57BL6_FOXP3_FUSION_GFP_DN		0.1	1.0
GOMF_COPPER_ION_BINDING		0.1	1.0
IPA_TP73_UP		0.1	1.0
MATTHEWS_AP1_TARGETS		0.1	1.0
GOBP_PHOSPHATE_ION_TRANSPORT		0.1	1.0
GOBP_MONONUCLEAR_CELL_MIGRATION		0.1	1.0
GSE5589_IL6_KO_VS_IL10_KO_LPS_AND_IL10_STIM_MACROPHAGE_180MIN_DN		0.1	1.0
GOMF_IMMUNE_RECEPTOR_ACTIVITY		0.1	1.0
TENEDINI_MEGAKARYOCYTE_MARKERS		0.1	1.0
GSE18804_SPLEEN_MACROPHAGE_VS_COLON_TUMORAL_MACROPHAGE_DN		0.1	1.0
MIR548AN		0.1	1.0
DESCARTES_FETAL_CEREBELLUM_MICROGLIA		0.1	1.0
HP_LONG_PHILTRUM		0.1	1.0
HP_DISPROPORTIONATE_SHORT_STATURE		0.1	1.0
HP_ABNORMAL_HAIR_MORPHOLOGY		0.1	1.0
HP_ABNORMALITY_OF_THYROID_PHYSIOLOGY		0.1	1.0
RLF_TARGET_GENES		0.1	1.0
MEBARKI_HCC_PROGENITOR_WNT_UP_CTNNB1_DEPENDENT_BLOCKED_BY_FZD8CRD		0.1	1.0
MIR4306		0.1	1.0
MODULE_2		0.1	1.0
WP_TAMOXIFEN_METABOLISM		0.1	1.0
GOCC_NEURON_PROJECTION		0.1	1.0
ATF2_S_UP.V1_UP		0.1	1.0
ZNF407_TARGET_GENES		0.1	1.0
GSE32986_UNSTIM_VS_CURDLAN_HIGHDOSE_STIM_DC_DN		0.1	1.0
HP_ABNORMAL_SYSTEMIC_BLOOD_PRESSURE		0.1	1.0
MIR1252_5P		0.1	1.0
ACEVEDO_LIVER_CANCER_WITH_H3K9ME3_UP		0.1	1.0
HP_ABNORMALITY_OF_SKIN_PIGMENTATION		0.1	1.0
GSE37301_HEMATOPOIETIC_STEM_CELL_VS_CD4_TCELL_DN		0.1	1.0
CAIRO_HEPATOBLASTOMA_CLASSES_DN		0.1	1.0
GOMF_WATER_TRANSMEMBRANE_TRANSPORTER_ACTIVITY		0.1	1.0
GOBP_PYRIMIDINE_CONTAINING_COMPOUND_TRANSMEMBRANE_TRANSPORT		0.1	1.0
GOBP_INOSITOL_TRISPHOSPHATE_METABOLIC_PROCESS		0.1	1.0
GOBP_HEMATOPOIETIC_PROGENITOR_CELL_DIFFERENTIATION		0.1	1.0
GOMF_PHOSPHATIDYLINOSITOL_BINDING		0.1	1.0
HP_POOR_HEAD_CONTROL		0.1	1.0
HP_SOFT_TISSUE_SARCOMA		0.1	1.0
HP_HEPATIC_FAILURE		0.1	1.0
UZONYI_RESPONSE_TO_LEUKOTRIENE_AND_THROMBIN		0.1	1.0
GOBP_REGULATION_OF_PHOSPHATASE_ACTIVITY		0.1	1.0
GSE2585_CTEC_VS_MTEC_THYMUS_UP		0.1	1.0
GSE21546_WT_VS_SAP1A_KO_AND_ELK1_KO_DP_THYMOCYTES_UP		0.1	1.0
PID_IL23_PATHWAY		0.1	1.0
GOBP_RESPONSE_TO_PARATHYROID_HORMONE		0.1	1.0
GSE26488_WT_VS_HDAC7_KO_DOUBLE_POSITIVE_THYMOCYTE_DN		0.1	1.0
GOBP_NEGATIVE_REGULATION_OF_NEURON_DEATH		0.1	1.0
TGCACTG_MIR148A_MIR152_MIR148B		0.1	1.0
GOMF_PHOSPHATIDYLINOSITOL_PHOSPHATE_BINDING		0.1	1.0
GSE7764_NKCELL_VS_SPLENOCYTE_DN		0.1	1.0
GSE9316_CD4_TCELL_BALBC_VS_TH17_ENRI_CD4_TCELL_SKG_PMA_IONO_STIM_FR4NEG_DN		0.1	1.0
DESCARTES_FETAL_LUNG_MEGAKARYOCYTES		0.1	1.0
HP_UNUSUAL_FUNGAL_INFECTION		0.1	1.0
MIR548N		0.1	1.0
ALCALAY_AML_BY_NPM1_LOCALIZATION_UP		0.1	1.0
HAY_BONE_MARROW_PRO_B		0.1	1.0
WP_CYTOSOLIC_DNASENSING_PATHWAY		0.1	1.0
IPA_FOXO1_DN		0.1	1.0
VERHAAK_GLIOBLASTOMA_PRONEURAL		0.1	1.0
GSE13306_RA_VS_UNTREATED_TCONV_UP		0.1	1.0
MIR520D_5P		0.1	1.0
PID_INTEGRIN4_PATHWAY		0.1	1.0
GOBP_EXOCRINE_SYSTEM_DEVELOPMENT		0.1	1.0
MIR627_3P		0.1	1.0
GOBP_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE		0.1	1.0
BCAT_BILD_ET_AL_UP		0.1	1.0
TGCTGAY_UNKNOWN		0.1	1.0
ZIM3_TARGET_GENES		0.1	1.0
GSE3982_DC_VS_BCELL_UP		0.1	1.0
MODULE_119		0.1	1.0
TSENG_IRS1_TARGETS_UP		0.1	1.0
WP_MECHANOREGULATION_AND_PATHOLOGY_OF_YAPTAZ_VIA_HIPPO_AND_NONHIPPO_MECHANISMS		0.1	1.0
GSE7460_CTRL_VS_FOXP3_OVEREXPR_TCONV_UP		0.1	1.0
CYCLIN_D1_KE_.V1_UP		0.1	1.0
GOBP_RESPONSE_TO_ORGANIC_CYCLIC_COMPOUND		0.1	1.0
GOBP_REGULATION_OF_CILIUM_BEAT_FREQUENCY		0.1	1.0
HP_UNERUPTED_TOOTH		0.1	1.0
GOMF_GLIAL_CELL_DERIVED_NEUROTROPHIC_FACTOR_RECEPTOR_ACTIVITY		0.1	1.0
GOBP_MAINTENANCE_OF_CELL_POLARITY		0.1	1.0
GOBP_CELL_DIFFERENTIATION_INVOLVED_IN_METANEPHROS_DEVELOPMENT		0.1	1.0
ZBTB7B_TARGET_GENES		0.1	1.0
BIERIE_INFLAMMATORY_RESPONSE_TGFB1		0.1	1.0
MIR6832_5P		0.1	1.0
MIR3909		0.1	1.0
GSE17301_CTRL_VS_48H_ACD3_ACD28_STIM_CD8_TCELL_UP		0.1	1.0
HP_ABNORMALITY_OF_THE_CALF		0.1	1.0
GOBP_POSITIVE_REGULATION_OF_RECEPTOR_MEDIATED_ENDOCYTOSIS		0.1	1.0
SENESE_HDAC1_AND_HDAC2_TARGETS_UP		0.1	1.0
GSE18791_UNSTIM_VS_NEWCATSLE_VIRUS_DC_10H_UP		0.1	1.0
MODULE_122		0.1	1.0
MORF_PTPRR		0.1	1.0
MIKKELSEN_IPS_LCP_WITH_H3K4ME3		0.1	1.0
GOBP_CENTRAL_NERVOUS_SYSTEM_MATURATION		0.1	1.0
GOBP_VASCULOGENESIS		0.1	1.0
GOBP_BLOOD_VESSEL_MORPHOGENESIS		0.1	1.0
GOBP_CGMP_METABOLIC_PROCESS		0.1	1.0
GSE46606_IRF4MID_VS_WT_CD40L_IL2_IL5_DAY3_STIMULATED_BCELL_UP		0.1	1.0
JISON_SICKLE_CELL_DISEASE_UP		0.1	1.0
HP_X_LINKED_RECESSIVE_INHERITANCE		0.1	1.0
CHANDRAN_METASTASIS_UP		0.1	1.0
REACTOME_PHOSPHATE_BOND_HYDROLYSIS_BY_NTPDASE_PROTEINS		0.1	1.0
HP_BRANCHIAL_ANOMALY		0.1	1.0
GSE5142_HTERT_TRANSDUCED_VS_CTRL_CD8_TCELL_LATE_PASSAGE_CLONE_DN		0.1	1.0
CAGCTTT_MIR320		0.1	1.0
GSE33424_CD161_INT_VS_NEG_CD8_TCELL_UP		0.1	1.0
CEBPA_01		0.1	1.0
HP_CLINICAL_COURSE		0.1	1.0
SMID_BREAST_CANCER_RELAPSE_IN_PLEURA_DN		0.1	1.0
MIR6865_5P		0.1	1.0
GOBP_POSITIVE_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS		0.1	1.0
GOBP_REGULATION_OF_RHO_PROTEIN_SIGNAL_TRANSDUCTION		0.1	1.0
ALTEMEIER_RESPONSE_TO_LPS_WITH_MECHANICAL_VENTILATION		0.1	1.0
LET_7G_3P		0.1	1.0
HP_HYPOHIDROSIS		0.1	1.0
HP_TACHYPNEA		0.1	1.0
TTTGCAC_MIR19A_MIR19B		0.1	1.0
LET_7I_5P		0.1	1.0
GSE18893_TCONV_VS_TREG_24H_TNF_STIM_DN		0.1	1.0
GSE40441_NRP1_POS_INDUCED_TREG_VS_NRP1_NEG_NATURAL_TREG_DN		0.1	1.0
GSE13547_CTRL_VS_ANTI_IGM_STIM_ZFX_KO_BCELL_2H_DN		0.1	1.0
GSE34156_UNTREATED_VS_24H_TLR1_TLR2_LIGAND_TREATED_MONOCYTE_DN		0.1	1.0
RUBENSTEIN_SKELETAL_MUSCLE_FAP_CELLS		0.1	1.0
MIR4526		0.1	1.0
GSE6259_FLT3L_INDUCED_DEC205_POS_DC_VS_CD8_TCELL_UP		0.1	1.0
GOBP_RESPONSE_TO_ANTIBIOTIC		0.1	1.0
DURCHDEWALD_SKIN_CARCINOGENESIS_DN		0.1	1.0
HP_PREMATURELY_AGED_APPEARANCE		0.1	1.0
GSE3982_EOSINOPHIL_VS_MAST_CELL_DN		0.1	1.0
MIR6868_5P		0.1	1.0
GOBP_APOPTOTIC_CELL_CLEARANCE		0.1	1.0
MIR513A_5P		0.1	1.0
GSE19401_PLN_VS_PEYERS_PATCH_FOLLICULAR_DC_DN		0.1	1.0
GSE37301_HEMATOPOIETIC_STEM_CELL_VS_RAG2_KO_NK_CELL_UP		0.1	1.0
REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION		0.1	1.0
HP_HYPERCHOLESTEROLEMIA		0.1	1.0
GOBP_URATE_TRANSPORT		0.1	1.0
GSE23695_CD57_POS_VS_NEG_NK_CELL_DN		0.1	1.0
GSE24634_IL4_VS_CTRL_TREATED_NAIVE_CD4_TCELL_DAY3_UP		0.1	1.0
GSE26290_CTRL_VS_AKT_INHIBITOR_TREATED_ANTI_CD3_AND_IL2_STIM_CD8_TCELL_UP		0.1	1.0
KYNG_DNA_DAMAGE_BY_GAMMA_RADIATION		0.1	1.0
TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_6HR_UP		0.1	1.0
MIR7975		0.1	1.0
MIR7_1_3P		0.1	1.0
VERHAAK_GLIOBLASTOMA_NEURAL		0.1	1.0
GOBP_CATION_TRANSPORT		0.1	1.0
GOBP_OLIGODENDROCYTE_DIFFERENTIATION		0.1	1.0
GOBP_RESPONSE_TO_CHEMOKINE		0.1	1.0
GSE20198_UNTREATED_VS_IL12_IL18_TREATED_ACT_CD4_TCELL_UP		0.1	1.0
HP_ABNORMALITY_OF_THE_CHEEK		0.1	1.0
MIR4718		0.1	1.0
XU_GH1_EXOGENOUS_TARGETS_UP		0.1	1.0
BOQUEST_STEM_CELL_UP		0.1	1.0
GSE2770_UNTREATED_VS_TGFB_AND_IL4_TREATED_ACT_CD4_TCELL_4H_UP		0.1	1.0
GSE25087_FETAL_VS_ADULT_TREG_DN		0.1	1.0
GOBP_LOCALIZATION_WITHIN_MEMBRANE		0.1	1.0
PTEN_DN.V2_UP		0.1	1.0
GOBP_PROSTATE_GLAND_DEVELOPMENT		0.1	1.0
DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_RESPIRATORY_CILIATED_CELLS		0.1	1.0
HP_MALE_INFERTILITY		0.1	1.0
HOWARD_NEUTROPHIL_INACT_MONOV_INFLUENZA_A_INDONESIA_05_2005_H5N1_AGE_18_49YO_1DY_DN		0.1	1.0
GSE23114_PERITONEAL_CAVITY_B1A_BCELL_VS_SPLEEN_BCELL_UP		0.1	1.0
HP_PUNCTATE_CATARACT		0.1	1.0
GSE10325_CD4_TCELL_VS_LUPUS_CD4_TCELL_UP		0.1	1.0
GSE7852_THYMUS_VS_FAT_TCONV_DN		0.1	1.0
WEBER_METHYLATED_LCP_IN_FIBROBLAST_UP		0.1	1.0
MIR7152_5P		0.1	1.0
GSE16385_MONOCYTE_VS_12H_IL4_TREATED_MACROPHAGE_DN		0.1	1.0
GSE37605_TREG_VS_TCONV_NOD_FOXP3_FUSION_GFP_UP		0.1	1.0
GOBP_ORGANELLE_FUSION		0.1	1.0
GOCC_ENDOPLASMIC_RETICULUM		0.1	1.0
MIR4766_5P		0.1	1.0
GSE16385_MONOCYTE_VS_12H_IFNG_TNF_TREATED_MACROPHAGE_UP		0.1	1.0
VANTVEER_BREAST_CANCER_METASTASIS_UP		0.1	1.0
GOBP_REGULATION_OF_RESPONSE_TO_FOOD		0.1	1.0
WP_TRYPTOPHAN_METABOLISM		0.1	1.0
GSE12845_PRE_GC_VS_DARKZONE_GC_TONSIL_BCELL_UP		0.1	1.0
HP_ABNORMAL_MORPHOLOGY_OF_THE_GREAT_VESSELS		0.1	1.0
POMEROY_MEDULLOBLASTOMA_DESMOPLASIC_VS_CLASSIC_UP		0.1	1.0
GOBP_POSITIVE_REGULATION_OF_CHOLESTEROL_STORAGE		0.1	1.0
HP_IMPAIRED_VIBRATORY_SENSATION		0.1	1.0
DESERT_EXTRACELLULAR_MATRIX_HEPATOCELLULAR_CARCINOMA_SUBCLASS_UP		0.1	1.0
GSE32423_CTRL_VS_IL7_MEMORY_CD8_TCELL_DN		0.1	1.0
GSE46606_IRF4HIGH_VS_IRF4MID_CD40L_IL2_IL5_DAY3_STIMULATED_BCELL_DN		0.1	1.0
HP_ABNORMALITY_OF_THE_NASAL_SEPTUM		0.1	1.0
DESCARTES_MAIN_FETAL_THYMOCYTES		0.1	1.0
HALLMARK_TNFA_SIGNALING_VIA_NFKB		0.1	1.0
IPA_HSF1_DN		0.1	1.0
GSE9960_GRAM_NEG_VS_GRAM_POS_SEPSIS_PBMC_UP		0.1	1.0
GOBP_MODIFICATION_OF_POSTSYNAPTIC_ACTIN_CYTOSKELETON		0.1	1.0
CHANGOLKAR_H2AFY_TARGETS_UP		0.1	1.0
GSE17721_CTRL_VS_GARDIQUIMOD_2H_BMDC_UP		0.1	1.0
MIR4714_5P		0.1	1.0
GSE17974_IL4_AND_ANTI_IL12_VS_UNTREATED_24H_ACT_CD4_TCELL_UP		0.1	1.0
MIR6877_3P		0.1	1.0
GOBP_RESPONSE_TO_METAL_ION		0.1	1.0
LEE_METASTASIS_AND_ALTERNATIVE_SPLICING_UP		0.1	1.0
REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS		0.1	1.0
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CELL_CYCLE_GENES		0.1	1.0
MIR4328		0.1	1.0
GSE17186_MEMORY_VS_NAIVE_BCELL_DN		0.1	1.0
GSE43955_TH0_VS_TGFB_IL6_TH17_ACT_CD4_TCELL_1H_DN		0.1	1.0
MIR1283		0.1	1.0
MIR580_3P		0.1	1.0
GSE46242_CTRL_VS_EGR2_DELETED_TH1_CD4_TCELL_DN		0.1	1.0
GSE40274_SATB1_VS_FOXP3_AND_SATB1_TRANSDUCED_ACTIVATED_CD4_TCELL_UP		0.1	1.0
MODULE_40		0.1	1.0
GOBP_REGULATION_OF_PROTEIN_DEACETYLATION		0.1	1.0
HP_ABNORMAL_CIRCULATING_CHOLESTEROL_CONCENTRATION		0.1	1.0
IPA_TBX21_UP		0.1	1.0
GSE7460_WT_VS_FOXP3_HET_ACT_WITH_TGFB_TCONV_UP		0.1	1.0
HP_ABNORMAL_CIRCULATING_ANDROGEN_LEVEL		0.1	1.0
GSE27786_CD4_TCELL_VS_ERYTHTROBLAST_DN		0.1	1.0
COLDREN_GEFITINIB_RESISTANCE_DN		0.1	1.0
GSE43863_TH1_VS_LY6C_INT_CXCR5POS_MEMORY_CD4_TCELL_DN		0.1	1.0
GOBP_PEPTIDE_CROSS_LINKING_VIA_CHONDROITIN_4_SULFATE_GLYCOSAMINOGLYCAN		0.1	1.0
MIR2861		0.1	1.0
IPA_RBL2_UP		0.1	1.0
HP_HYPOPLASIA_OF_PENIS		0.1	1.0
USF2_Q6		0.1	1.0
GOCC_SARCOLEMMA		0.1	1.0
HP_NEOPLASM_OF_THE_NERVOUS_SYSTEM		0.1	1.0
GOBP_BONE_RESORPTION		0.1	1.0
GOBP_REGULATION_OF_HEMATOPOIETIC_PROGENITOR_CELL_DIFFERENTIATION		0.1	1.0
HP_FEEDING_DIFFICULTIES_IN_INFANCY		0.1	1.0
IL21_UP.V1_DN		0.1	1.0
GOBP_AXON_EXTENSION		0.1	1.0
MATZUK_IMPLANTATION_AND_UTERINE		0.1	1.0
GSE2585_CD80_HIGH_VS_LOW_AIRE_KO_MTEC_UP		0.1	1.0
GSE17721_PAM3CSK4_VS_GADIQUIMOD_24H_BMDC_DN		0.1	1.0
GOBP_POSITIVE_REGULATION_OF_PROTEIN_AUTOPHOSPHORYLATION		0.1	1.0
NFXL1_TARGET_GENES		0.1	1.0
WENG_POR_DOSAGE		0.1	1.0
MIR4728_5P		0.1	1.0
GOBP_REGULATION_OF_GENERATION_OF_PRECURSOR_METABOLITES_AND_ENERGY		0.1	1.0
GOMF_PROTEIN_MEMBRANE_ADAPTOR_ACTIVITY		0.1	1.0
GOBP_PLASMA_LIPOPROTEIN_PARTICLE_CLEARANCE		0.1	1.0
GOBP_POSITIVE_REGULATION_OF_CELL_ADHESION		0.1	1.0
MIR520G_5P		0.1	1.0
MIR4664_5P		0.1	1.0
GSE20366_CD103_KLRG1_DP_VS_DN_TREG_UP		0.1	1.0
CDP_02		0.1	1.0
REACTOME_BIOSYNTHESIS_OF_MARESIN_LIKE_SPMS		0.1	1.0
GSE36476_YOUNG_VS_OLD_DONOR_MEMORY_CD4_TCELL_DN		0.1	1.0
MIR3972		0.1	1.0
ARNT_01		0.1	1.0
HP_ABNORMAL_RESPIRATORY_SYSTEM_PHYSIOLOGY		0.1	1.0
DESCARTES_FETAL_STOMACH_MUC13_DMBT1_POSITIVE_CELLS		0.1	1.0
GSE19198_1H_VS_24H_IL21_TREATED_TCELL_UP		0.1	1.0
GSE15930_NAIVE_VS_24H_IN_VITRO_STIM_INFAB_CD8_TCELL_UP		0.1	1.0
PID_REELIN_PATHWAY		0.1	1.0
GOBP_POSITIVE_REGULATION_OF_AXONOGENESIS		0.1	1.0
GSE21670_TGFB_VS_TGFB_AND_IL6_TREATED_STAT3_KO_CD4_TCELL_DN		0.1	1.0
MIR4777_3P		0.1	1.0
BIOCARTA_HSP27_PATHWAY		0.1	1.0
MIR4278		0.1	1.0
GOBP_APPENDAGE_MORPHOGENESIS		0.1	1.0
GSE15930_NAIVE_VS_48H_IN_VITRO_STIM_IFNAB_CD8_TCELL_UP		0.1	1.0
REACTOME_TRANSPORT_OF_CONNEXONS_TO_THE_PLASMA_MEMBRANE		0.1	1.0
IWANAGA_CARCINOGENESIS_BY_KRAS_UP		0.1	1.0
GOBP_REGULATION_OF_CELLULAR_CARBOHYDRATE_METABOLIC_PROCESS		0.1	1.0
PPAR_DR1_Q2		0.1	1.0
GSE19888_ADENOSINE_A3R_ACT_VS_TCELL_MEMBRANES_ACT_AND_A3R_INH_PRETREAT_IN_MAST_CELL_UP		0.1	1.0
HP_AXIAL_MUSCLE_WEAKNESS		0.1	1.0
HP_BLEPHAROPHIMOSIS		0.1	1.0
GOBP_POSITIVE_REGULATION_OF_PEPTIDYL_TYROSINE_PHOSPHORYLATION		0.1	1.0
GSE29949_DC_BRAIN_VS_MONOCYTE_BONE_MARROW_UP		0.1	1.0
HP_PATENT_FORAMEN_OVALE		0.1	1.0
GSE21927_SPLENIC_VS_TUMOR_MONOCYTES_FROM_C26GM_TUMOROUS_MICE_BALBC_UP		0.1	1.0
HP_ABNORMALITY_OF_THE_RIBS		0.1	1.0
HP_DYSARTHRIA		0.1	1.0
GAO_SMALL_INTESTINE_24W_C3_ENTEROCYTE_PROGENITOR_SUBTYPE_1		0.1	1.0
MORF_ETV3		0.1	1.0
