	CD4 minus TA in CFS163 vs CD4 minus TA in Healthy
THOC6	2.8788519999999984
POMT2	2.8789223140000004
ZNF764	2.8814699999999984
TMLHE	2.883165
TEFM	2.8835809999999995
CCDC88A	2.8837373979
DPP10	2.8918019000000004
SMIM43	2.8922961
CTDP1	2.894271500000002
TCP11L1	2.897059999080417
IFT22	2.8972182
PHF14	2.8976767
PI4KA	2.900169808426
HSPA4	2.902188999999993
ST3GAL3	2.9055128654000013
PIGV	2.906248999999999
HAUS6	2.908199999999999
CACNA2D4	2.912161300000001
ADSL	2.9155040000000128
CLASRP	2.9163078790000005
CYP2R1	2.9177922600000006
ACER3	2.918341999999999
IGFL2	2.9186569
DDX18	2.9233799999999874
EMC2	2.923771000000002
CPT1A	2.9285648471999988
CHMP1B	2.9302489999999963
MAP3K13	2.931198000000002
ULK4	2.9325249000000007
PLCB1	2.93417171195939
SLC38A7	2.9372487919582095
MBLAC1	2.9390229999999997
MED30	2.940051000000011
ING2	2.940979999999996
TOP3B	2.941386749750002
CENPT	2.9424126999999984
SKIL	2.9451952000000015
FANCD2	2.9509290000000004
ZNF781	2.953457
PRDX1	2.9544429999999693
NOL4L	2.956672799999996
HPSE	2.964983370333335
AMN1	2.966635000000002
ZNF225	2.969825
TOR1AIP2	2.9714680000000016
ESCO1	2.973839999999999
NBPF3	2.97573510188516
LMF1	2.9757935
ADAP1	2.9855410000000013
TCEANC	2.989514999999999
HERPUD1	2.991135507199999
PAXIP1	2.9920728
CCL24	2.99343
CPVL	2.9935171990000002
GNG8	2.996159
ZNF239	2.9967390000000007
GPM6B	2.9969663000000004
GCH1	3.003219950000002
C1orf159	3.0074229999999993
ZFYVE9	3.0076463994518075
CCDC200	3.0077218999999995
POU2F1	3.0109113018733815
ACAT1	3.0203070000000025
TLK1	3.0207444000000123
PCNP	3.02139600000001
SCLY	3.0217479999999988
RNF216	3.027678999999999
PAK3	3.0278079346686297
GAPT	3.0278478
IL1RN	3.03173
PAN3	3.032613999999999
MAP3K8	3.034272100000001
MLLT3	3.035024
TMEM116	3.0358409853616024
DPCD	3.040395
NPIPB2	3.0417379999999996
KRR1	3.0437499999999957
SFXN5	3.0456506
KLRC1	3.0459180999999997
POT1	3.046923300000003
CDK11B	3.048149406599997
NRF1	3.0499430399999987
DHX36	3.061592912273717
ARL16	3.062528999999998
ZNF277	3.0643720000000023
MCTS1	3.0721029999999985
LRRC23	3.0742669999999994
ICAM1	3.075431599999999
CLK4	3.0755240000000015
MALT1	3.075612500000002
ERI3	3.0758290000000024
CLCC1	3.08373
MAP4K5	3.085423900000002
NISCH	3.086521700000004
ELMOD3	3.0865476672457994
GNPAT	3.0874390000000034
PTDSS2	3.0892090999999997
CDC37	3.0894059999999968
AGER	3.09816601
ZNF251	3.101253279999998
RABL6	3.1013646999999995
TMEM69	3.104099999999999
CNNM2	3.1044279999999995
ACAD10	3.1074223602020687
EAF2	3.108282999999999
MARS1	3.1099897712749964
PLXNC1	3.1107186999999996
EBP	3.114477200000003
POLE3	3.1153429999999958
IDH3G	3.1161915721100115
ARMCX4	3.1187079896799155
CPEB4	3.12148889866907
PPIL4	3.1244107000000056
MAP3K14	3.127020999999999
IQCK	3.1285104000000006
SYNRG	3.1288545999999826
ELF2	3.1318162004742547
PER3	3.1326693501000005
MICU3	3.1341669999999997
GNAO1	3.1343038330446005
CXCL13	3.1380100000000004
HLA-DMB	3.1398784589801227
PCBD1	3.1413199999999986
SCAF4	3.141507779000001
WRAP73	3.142787499999997
EPB41L4A	3.1442891999999993
INKA2	3.1450808000000006
NHEJ1	3.1456868000000036
ZNF12	3.147276000000005
LPP	3.1552631810000005
EDEM3	3.1611642999999994
PIGG	3.161393552082796
PITHD1	3.163420000000002
RBM7	3.1683808020000015
NSMCE1	3.1722019999999844
HSPH1	3.1738937999999948
PLD2	3.17963233821366
SERPINF1	3.1811676000000007
HEBP1	3.181169800000001
ZNF207	3.1817159999999802
RAD54L2	3.191517000000001
FLCN	3.1915317000000005
TRIM13	3.1956908000000013
BRD2	3.2017743684585867
FAIM	3.2055212758
DPM1	3.2087159999999812
DNAH17	3.20874436
DBR1	3.211108999999997
VAMP1	3.213435338290804
IFNGR2	3.2140987912337025
LAP3	3.214800999999998
CYB5B	3.216255999999987
GPRIN3	3.216890000000001
ACBD3	3.220471
SLC35B4	3.220808
FSCN1	3.2210300999999997
PIGT	3.221873000000002
ALKBH3	3.223093999999996
MIDEAS	3.2234969999999965
FKBP1A	3.2236202000000027
CLIC2	3.223694
ELOA	3.224034000000003
GLRX2	3.232103900000002
FAM104B	3.240347
TRMT1	3.241541999999999
HDAC5	3.2540245
FAM200A	3.2561600000000013
RXYLT1	3.257175900000002
ODF3B	3.2580540018079
PIP5K1A	3.2581831799999996
GBA2	3.259630000000005
ZNF250	3.2598869999999955
FNDC3B	3.2600319950999994
VGLL4	3.263884839999996
PCNT	3.26862061992
RAB40B	3.270412299999999
TTC32	3.270703999999995
STX12	3.2709210000000013
ARHGAP5	3.271752000000003
PES1	3.280434065999998
DYNLL1	3.2834170000000427
POGLUT1	3.283927000000002
ZCCHC4	3.285646800000002
LRRC61	3.2902309999999986
FAM174B	3.2924479999999985
ATP2A2	3.29476107
KTI12	3.2987000000000037
SLC35F5	3.304363539999999
TBRG1	3.3058580000000006
PINX1	3.305917500767503
WDR36	3.3169569999999986
ZNF717	3.3195675000000007
PWWP3A	3.3197945665810007
ESR1	3.3233277007543
PLEKHA8	3.3249230290000007
ZNF461	3.3251399999999984
HOMER2	3.3253006
ELMO2	3.3263148700000187
KIAA0513	3.3264210000000007
TPD52	3.327920499980003
SLC6A6	3.3313642884100005
ZNF552	3.3338529999999995
CD14	3.3339970005170154
PTBP2	3.3388707437999994
GDE1	3.342745000000015
NUP42	3.346740999999998
KIF3A	3.3489908999999987
CCDC130	3.350026099999994
DEGS1	3.3505700035134396
SAAL1	3.3575097000000014
EID3	3.3596199999999996
ZNF665	3.3623359999999987
CRK	3.364500000000003
PDE6D	3.3646590999999972
SEC16A	3.364957799999999
SELP	3.3702787120000006
FAM222B	3.371354000000002
MYLIP	3.3762000000000043
IRF4	3.37652484
IFT81	3.3842483566011197
IER3	3.3900840000000008
GOLGA5	3.3913040000000017
MON2	3.392974254499997
GFM2	3.3949289000000036
ZHX3	3.3955587572736405
SMAP2	3.3962180000000046
MBOAT1	3.4000129999999995
FRMD4B	3.4016136
MIA2	3.4022822002514914
RYK	3.414946499999999
PACS1	3.4208330005400143
SOS2	3.421814999999995
SWT1	3.424460999999999
AP2A2	3.430353580088692
EOMES	3.4310599968034357
KRI1	3.4335247006721907
C10orf88	3.4340460000000004
PRKD2	3.436864
PPP1R13B	3.4409834999999998
ZNF571	3.4475830744935987
NFAT5	3.4492524986070086
CDC123	3.452860000000001
PRPF4B	3.4595450271999972
DDX39B	3.461587792150027
GOLGA3	3.46198063687
CEP70	3.4625256
CAMK2G	3.4646840400000016
CCNI2	3.4651019999999995
SLC35B1	3.4672386926000023
C16orf70	3.467773999999995
RAB33B	3.4760700000000035
USP18	3.4781900000000006
POC1B	3.479216000000001
DNAJB11	3.486466499999999
ZNF700	3.488219000000001
TRMT1L	3.4887859999999975
KLF10	3.491024900000003
GAB3	3.4926969999999997
HIKESHI	3.4936019999999957
ZNF283	3.499358999999999
FPGT	3.4997997000000014
ARL13B	3.499910999999999
PAF1	3.501191999999996
PALB2	3.5047620000000013
SLC38A6	3.508275255751899
RFC4	3.5090447000000022
ZNF10	3.512049599999999
IST1	3.512708598211475
BTAF1	3.5128100000000018
ZFP14	3.5153300000000005
NPL	3.5164115000000007
ZNF780B	3.51642
ZMYND8	3.5174229890090025
ATG4C	3.5180219999999967
CDHR3	3.5181091999999996
MCOLN1	3.5207275322200005
ABI3	3.5212579999999996
ZNF397	3.5230213999999993
C1orf54	3.5288649999999997
CFTR	3.5353
ZNF195	3.5393233968100013
B4GALT3	3.544082099999997
CEP19	3.544320000000001
UTP25	3.5459590000000007
KLHDC1	3.546054000000001
SLC9A6	3.5476215150841988
CUTC	3.5491829999999993
ACAA2	3.5519498999999968
NFX1	3.5519860000000065
FGFR1	3.5684652019959007
SCAMP2	3.5710838999999908
LAD1	3.5753248000000006
BRAF	3.5804060999999994
ZNF439	3.580993000000001
ZFYVE16	3.5827782999999993
CREG1	3.584100999999997
METTL3	3.5869419769999915
AP1AR	3.593493000000006
PRKCA	3.5962583
P3H4	3.5965615999999994
RNASEH2A	3.5978269999999988
RRAS2	3.598108899999998
UBE2D4	3.6024439999999984
HMOX1	3.6026275999999995
PCCA	3.603660109699999
FGFR1OP2	3.6045019999999965
CNPPD1	3.612860000000012
RASGRF2	3.615173500000001
IL13RA1	3.6161518
AGO3	3.619956
TOGARAM2	3.6241805000000005
RANGAP1	3.626261800000009
NPIPA1	3.6287652999999995
MXD1	3.6361821
CTNNAL1	3.6382306999999994
CPT1B	3.6384530915999997
SERINC5	3.6436829999999993
PJA2	3.64555
HTATSF1	3.6459471462900055
GOLGA1	3.647088747499999
JMJD6	3.6473320001375384
SNX17	3.647352000000012
SLC4A7	3.6479715104322707
FGR	3.6524931183000002
TRMT10C	3.655641496309997
ADCK5	3.659463999999999
MYNN	3.6665750000000017
TAZ	3.66808462407149
PSMD12	3.6682479999999984
PRDM5	3.6713727
CFAP20	3.6727730000000065
B4GALT1	3.674210800000001
SMDT1	3.681909999999988
ACAD11	3.6864339999999993
LY75	3.6876859999999994
P2RX4	3.6938510000000093
LACTB2	3.6990879999999997
RFC1	3.6992109199999987
SPATA7	3.7020204
ATF7IP2	3.7037064980200043
PCNX1	3.7041610019035893
ASAP1	3.7091575999686697
MOSPD1	3.7097669999999994
CEBPG	3.711929999999999
NRN1L	3.7155210000000003
GLRX5	3.7172934999999967
RCL1	3.719287900000001
PPP1R16B	3.7201470000000114
PARP4	3.7222679999999997
ZDHHC5	3.727488000000008
TMEM259	3.7275363146079883
OXCT1	3.727603999999996
C1orf56	3.7280500000000014
ABCF1	3.7280591584000007
ZCCHC9	3.731947999999999
GCNT1	3.735419
ZNF800	3.7354620000000054
FBXO32	3.7378240000000034
MMAB	3.7421351000000023
EBI3	3.7433300999999997
CAPN12	3.7434959168110002
TRAPPC4	3.745642599999968
PSEN2	3.746844394999999
DBF4	3.7485909999999976
CSPP1	3.7488364
PTDSS1	3.7500289999999836
NTAQ1	3.752928999999999
SLC30A7	3.7532196000000013
ARMT1	3.7564800000000034
SMG1	3.7592299553529998
MLX	3.7621349860894
TRIM37	3.7646440000000023
GIT1	3.7672218055057627
DHRS4L2	3.767962100000002
SPI1	3.7713693000000004
TSC2	3.7729940096199996
NBEAL1	3.7734696000000003
PRDX4	3.773684199999998
CD58	3.7744610000000023
ZNF563	3.7754059999999985
KAT5	3.7771749999999997
FUT7	3.77872
SAMD12	3.78046675
NPRL2	3.787539283241145
AZI2	3.7879389000000003
CEP290	3.7914383999999997
GK5	3.795682326
SEC14L1	3.7960672209723008
DPYD	3.7973230000000058
UBXN2A	3.799097999999999
SYK	3.8006980795065854
NAT9	3.804013100000006
ARMH4	3.805336399999998
ZNF683	3.806797600000001
DSE	3.80689788
ICOS	3.8070999999999984
WDR45	3.810531801334662
TBC1D22B	3.810830000000001
STAU2	3.8117966900000013
ZNF771	3.8166975999999995
USP11	3.81741450869999
SPAG9	3.818563322830901
MTRR	3.820529399858721
ZNF23	3.8224787460000016
RAMP1	3.8283199000000003
PABPN1	3.8284309999999806
VEZT	3.830067062439955
HEG1	3.8306749999999994
IFT172	3.8321363
KIAA0232	3.8324634000000017
UNKL	3.8360809023460014
ZNF41	3.837178999999999
ACSL5	3.8419699999999892
PRPF3	3.845444999999998
LSG1	3.8483210000000057
CWC25	3.8490559999999974
NIBAN1	3.850221100000006
NKAP	3.851109000000001
LMAN2L	3.8555360000000007
DROSHA	3.855636238981102
CCL2	3.856076
TRPM7	3.856676000000002
CDK2AP2	3.8571289999999863
ZNF708	3.858749000000003
ZC3H12D	3.8592239999999975
DYNC1H1	3.860840399999999
ZNF671	3.862862200000002
C6orf136	3.8653429672761987
ITGA1	3.8677725
MCM3	3.870309916258414
MYB	3.8737147800836
USP48	3.879333999999993
ATXN1	3.8812557305822057
BOD1L1	3.881467000000004
SLK	3.8865669999999977
GPN2	3.8940190000000037
CTSO	3.8959599999999988
ZNF232	3.8987450000000017
LCOR	3.8993757000000002
SCML1	3.900554800000001
RBL1	3.9096200000000003
LPIN1	3.9102536000000043
TATDN1	3.9104879669999946
YEATS2	3.9123610000000006
FAM216A	3.913801012999601
HAUS3	3.914133999999997
FCHSD2	3.9157919999999997
ACADVL	3.9169012190902777
LRRC47	3.917213000000004
KRBOX4	3.918244000000005
LTV1	3.9196000000000026
VTI1A	3.921140000000001
RBM4B	3.9214139999999986
PPARA	3.9231380023067324
KANSL2	3.9272379999999885
SEC61A1	3.9293613587250036
ODR4	3.9346799999999984
PID1	3.9352582
MBTD1	3.939953000000001
MANBAL	3.948681299999997
QARS1	3.9501567071165056
NAIP	3.9526535999999997
COMMD9	3.9526753999999897
MSI2	3.9550469987000003
FAR1	3.9569280000000013
BRPF1	3.956935999999999
ESD	3.9607400000000155
PSTPIP2	3.964971000000001
TM2D2	3.966186999999991
SS18L2	3.9670469999999796
ERI2	3.9726211479297997
SNX16	3.97332295
CLN8	3.9740079744378995
HS6ST1	3.9785499999999985
TYW1	3.979337000000001
PI4K2B	3.979379999999999
P4HA2	3.979589090000001
TBC1D20	3.981791000000001
MGA	3.9839935051199973
DCAF4	3.992468177
MIF4GD	3.9936469999999815
HERC6	3.9970943089100004
ASTE1	3.9989409999999985
MBD4	4.001090099999992
DNAJB1	4.001187000000016
TAB3	4.002407999999999
EPS8L2	4.005854091149389
UTP14A	4.009202000000002
KMT5B	4.017374000000011
ABCF2	4.018087000000005
HYOU1	4.021581987182003
SLC39A11	4.025655800000001
SLC37A2	4.0298322
MCMDC2	4.0301209
PNN	4.030454000000002
UBE2V1	4.032304600000032
BOLA1	4.038449999999997
DHX9	4.0492690000000096
ITGB5	4.0519980775099995
KLHL9	4.0555
PPP4R1	4.057265553099999
SIRT6	4.059659
GZMK	4.066540000000003
TFG	4.066913
ALYREF	4.066918700000009
CCL20	4.068204999999999
TUFM	4.068439999999981
SNRPC	4.07075900000001
WRNIP1	4.071122099999997
PCM1	4.074340268786713
BZW1	4.074789000000038
MAP3K2	4.074950000000001
ZBP1	4.076559000000001
ZC3HC1	4.079532000000004
IPO8	4.081754100000001
NOP16	4.082430799999997
ATG12	4.085785000000001
ERP29	4.0883269999999925
TMEM187	4.09027
ERCC4	4.0932790000000026
TBX21	4.094792000000002
PRKAG1	4.095058899999998
KCMF1	4.101557000000007
MMAA	4.101933000000001
PUSL1	4.102803
USP32	4.103065280000001
MED25	4.105519000000005
THBS4	4.117882700000001
SLC12A2	4.1206062939
PRKCE	4.121468699999999
C1orf122	4.123310000000004
AK1	4.123467999999998
NFKBIB	4.135276296600001
PLOD3	4.138768199999998
CRIP2	4.145121999999999
ARHGAP12	4.145609287000001
GEMIN7	4.148150000000001
CLASP1	4.148223764064262
COMMD1	4.149828481
HEATR4	4.1577573999999995
RNF6	4.158764000000005
COMMD3	4.1675890412145975
VAC14	4.173277199999994
CENPC	4.175996000000001
SLC31A2	4.181263
CFAP97	4.181910000000009
TIAM1	4.182548099999998
CARS1	4.185336943756994
FYCO1	4.1862829999999995
ZUP1	4.189481999999998
TRIM33	4.191382999999995
NOTCH2NLB	4.19756
IRAK4	4.198332007200001
ZNF91	4.2025310999999945
LARS1	4.203879287299998
CYTH3	4.204081099471708
PPP1R35	4.209990999999995
BICD2	4.212629999999999
ACTR6	4.216105800000001
CDK13	4.2168824479369995
RAN	4.21964760000003
CCL3	4.2197289
PDSS2	4.224846999999999
PTPN13	4.225088531661998
SPATS2L	4.226787231163762
ZSCAN32	4.226907002843891
ACCS	4.236708599999999
ZNF136	4.236829199999999
KIF5B	4.241000000000003
WDR76	4.251640000000002
HPS1	4.258468188093744
PLA2G4C	4.26665135938894
GNL2	4.269708999999999
MAP2K6	4.275083484600001
ZNF544	4.275652059384996
IPO4	4.2803506054809
RIT1	4.280652
TFB1M	4.280660400000002
PIGF	4.281981000000002
TBC1D22A	4.288975000000001
MAPK8IP3	4.291946923625501
PYCARD	4.295365999999994
COPS8	4.3002409999999855
HPS5	4.302321988000003
COMT	4.310002219019992
CENPH	4.316662299999999
MBIP	4.319178000000001
VPS52	4.3214975293940014
CYB5R1	4.326336700000006
MINDY3	4.330227000000001
DTYMK	4.330753000000001
COPS7A	4.330968401957442
PGAM5	4.334942000000002
ANO6	4.337363999999997
C12orf75	4.339970783918304
TMEM97	4.340007129999999
KIDINS220	4.341953699999998
SVIL	4.3454277999999995
AARSD1	4.346535090000003
NGLY1	4.354505399999994
CSNK1G1	4.360701400000002
ATXN7L1	4.3618559999999995
CYP51A1	4.365057000000002
ZNF292	4.365587999999999
C11orf98	4.366512999999998
ETNK2	4.370182000000002
DTNB	4.373733264860281
PSMG1	4.387130000000006
NKAPD1	4.395709866730003
RAB3GAP1	4.395867000000001
EXOSC1	4.402735000000007
TXNL1	4.403013899999998
CHCHD3	4.403022700000008
EIF4EBP1	4.4053738
ZNF331	4.414490860537201
ZNF410	4.414832499999989
NECAB3	4.4158409
PUDP	4.418854
CIDEB	4.41954
ZNF419	4.421182088617902
CDC14B	4.4240803
APLP2	4.424581924850003
L3MBTL3	4.425145011635
ITGB3BP	4.428981099999998
DDX20	4.436024
SAT1	4.437143999999989
SH3BP2	4.441786798652
RPAP3	4.444406999999998
ZNF184	4.450250000000004
SLAIN1	4.451091335369
ATP6V1B2	4.4528470000000056
ANKRD37	4.454786
UHMK1	4.454850199999996
ZNF600	4.455883000000004
TAPBPL	4.466966999999997
ZNHIT2	4.472300000000001
ARL4A	4.474273800000002
ZNF33A	4.481726999999999
MOCS2	4.486735500000002
INSL6	4.488586000000001
SIAH1	4.4912411
MAPKAP1	4.492470445996105
USP10	4.494644899999997
PSMD10	4.499124899999998
UVRAG	4.499407499999997
ANKFY1	4.501151100000001
FYB1	4.506971000000078
PPFIA1	4.513593499999999
ZNF83	4.515759650203002
NMRK1	4.516114999999999
ZC3H7A	4.517622374940693
RAD17	4.521970593112755
GPATCH1	4.531469999999999
NSRP1	4.537767000000002
TMEM150A	4.5378138991914785
OAT	4.54166
CASP8AP2	4.543272999999992
ZNF814	4.546751800000001
UBE3B	4.549612231099999
SC5D	4.551721699999998
ACADS	4.557767999999999
TMEM258	4.559670000000011
TMEM41A	4.565379400000001
LDHB	4.579044000000522
LRIG1	4.582364100000003
TIGD1	4.583600000000001
ADHFE1	4.586176525083602
ST7L	4.587005716980002
PRR14L	4.5879125999999975
CCDC159	4.58845174309209
TSEN2	4.589587999999999
THAP7	4.594090000000001
UMPS	4.594581000000005
LRRFIP1	4.596069600000035
TMEM140	4.604169999999996
ALDH2	4.6065173
IFI35	4.608284000000005
DERPC	4.608699999999999
SLF2	4.611861000000001
ZSCAN16	4.614599999999999
SEC24B	4.615090000000002
ZNF540	4.620413000000001
GALC	4.6306529008148765
PYM1	4.632079999999988
EPSTI1	4.636289099999997
TOPORS	4.63832
ACOT13	4.639819000000003
CEP89	4.644045895714668
GPR65	4.647400000000001
TBCA	4.647906143
YIPF1	4.6510579999999955
SEC22B	4.6512500000000045
FAM160B2	4.652159000000001
TTBK2	4.653326
PDE8A	4.654644500000001
CBFA2T2	4.658176000000001
COG1	4.658567699999992
FLT3LG	4.658866000000003
TAF7	4.660972700000002
POLK	4.661529000000002
PLSCR1	4.6630202999999995
NCOA7	4.6657480056880445
DDX47	4.666608199999985
DNAJC2	4.674025999999998
NBAS	4.678458700000002
AIM2	4.678823000000001
MYD88	4.679092999999995
GRIPAP1	4.6853452499999975
BLMH	4.6878110000000035
ZNF684	4.687812
MAN2A1	4.691733700000004
TUBGCP3	4.692368000000002
VPS39	4.699257600000003
KDM2B	4.699417999999998
HAUS2	4.701082940750002
SPTLC2	4.702125799999999
NBPF12	4.710953600000002
MYBL1	4.7113629522429985
ST7	4.713452321488998
FBXO11	4.715466500000003
TTI1	4.718148586226107
PRR3	4.725889799999999
BCL2A1	4.72883
MAPK13	4.7288844999999995
SURF2	4.729500000000002
FLYWCH1	4.730289000000003
MTERF1	4.730927000000001
DHPS	4.735431200000008
ACIN1	4.74454042
VPS33B	4.752124692900001
IFRD2	4.752380981665098
FIGNL1	4.76223728875914
DNAJC4	4.765989986745204
MTERF4	4.776398122710006
INTS6	4.779276999999993
EIF2D	4.782178999999999
THRAP3	4.78610900000001
WAC	4.78886
AASDH	4.791491999999998
NFXL1	4.791779804399999
PLA2G4B	4.792110800852521
ETNK1	4.793868
EXOC1	4.797557999999999
GPATCH11	4.798873999999998
FBXO2	4.804418000000001
TMEM71	4.808632999999993
RAB31	4.81113849801285
ERC1	4.8117980972515015
CD79B	4.8138243
HSD17B7	4.816950899999998
GALNT3	4.819520899999999
CLIP1	4.822841863744003
DDX58	4.824591999999999
LRATD2	4.826369999999997
DNPEP	4.829105039499993
POMZP3	4.834101999999999
ACSF3	4.8351317244461
RHBDF2	4.837276599740008
RANBP9	4.8379499999999975
MKLN1	4.840115999999998
CEP120	4.842048142827668
DPP8	4.842658999999998
GTPBP8	4.848383300000002
NUP160	4.848872982794802
HSPA6	4.853057
CD68	4.8560278
HECTD4	4.8582517676000005
SCMH1	4.859724334693999
PDF	4.86327
VPS54	4.874339999999998
CD36	4.8766678842552
NOP14	4.877934764999999
SRSF6	4.8848223
TUBGCP4	4.888499000000001
TYW3	4.894724400000001
PSMD1	4.89972980000001
CHCHD6	4.900391000000003
HRAS	4.903427722099998
GKAP1	4.908962500000001
IL9R	4.912080000000003
NCL	4.91363199999995
STAP1	4.920726
KDM3A	4.9253627797099995
PLAAT3	4.932636999999996
FAM120AOS	4.940655
PRPF40A	4.942332999999991
CBR3	4.9450999999999965
CXXC5	4.950364428042998
GCHFR	4.951475000000002
ZNF440	4.9526319999999995
KLHL18	4.959035
ASXL2	4.961101000000001
REV3L	4.9632902988000005
CCNT2	4.965669100000003
TMBIM4	4.971513000000016
ANKRD26	4.988471999999999
CHD1	4.994195999999995
TRMT10B	4.995249999999999
HENMT1	5.005885999999997
ANTKMT	5.00738075644
MUC20	5.010023967132341
DDX17	5.011895600000003
RBM26	5.0135720000000035
HERC5	5.017795699999999
P4HTM	5.020200996785945
USPL1	5.020806000000004
WDR11	5.021834603409999
TRAF2	5.0271028000000015
ZC4H2	5.028056499999999
EML2	5.030162499999996
APOL1	5.031355086099996
RFX3	5.033470799999999
REV1	5.033656318789998
PRPSAP1	5.035531999999996
SERGEF	5.0377981999999975
IL1RAP	5.0415237
GLIPR2	5.045950000000012
RHOBTB2	5.046709000000002
ING4	5.051658817000003
SLC11A2	5.052891482729001
NLRP3	5.061352782772001
WDPCP	5.0658433
KCTD6	5.0693459999999995
MIER1	5.0756169
ZNF585A	5.0763460000000045
IQCB1	5.080123667799999
METTL22	5.0802873
PLAUR	5.085585300222381
ANAPC11	5.093706618630279
PPP1R12A	5.095345266207005
KIAA0319L	5.096915999999993
SMURF2	5.106551000000001
ZNFX1	5.112778999999989
CKAP5	5.116485107411783
H2AC20	5.118400000000001
CISH	5.121410999654156
SH2D3A	5.1223760216724905
ENY2	5.136924600000015
RNF168	5.13781800000001
PLEKHG3	5.138772199999998
IL10RB	5.140564900000008
AGGF1	5.143740000000001
ST3GAL1	5.146518600000007
IPO5	5.147163800000001
THRA	5.152457599999998
FAR2	5.154042
OXSR1	5.157879599999998
TMEM182	5.161004795665149
SESN1	5.162164000000011
TNPO1	5.162299999999995
COPS6	5.167473000000015
TMEM128	5.167580000000001
EHBP1	5.1702356212
ITSN1	5.1712891993183865
ZNF75A	5.174084000000001
NBPF14	5.175970292180997
GNL1	5.176347797222121
VMA21	5.181610000000003
UBE2Q2	5.182563999999999
LDAH	5.1835409802604975
ANAPC7	5.188499
DCTN6	5.1929759999999945
GMPPA	5.203960759999994
WTAP	5.206014999999994
PPP1R11	5.209475980636796
ABHD6	5.210775953000002
HYPK	5.211019284320001
EXOG	5.213411300000001
SARNP	5.213557000000009
EIF5B	5.215337
UFL1	5.235470000000003
DCAF5	5.236142999999998
BEX5	5.240182999999998
BICDL1	5.243988000000002
DDX55	5.249006999999999
PHF21A	5.251225000000002
MAD2L1BP	5.257364999999986
C2orf76	5.261146
FNTB	5.261453999999999
CHMP2B	5.262115000000001
MSH6	5.265281152900002
SNX29	5.267132599999998
DNM2	5.26737160110001
MYG1	5.273040000000002
DERL2	5.27531900000001
HDLBP	5.279146684272959
ZNF773	5.295833500000002
SERPINI1	5.303899999999998
CLIC5	5.30924165
RETSAT	5.317591700000001
SDC2	5.319224
NANS	5.319496499999996
CTSW	5.333650000000002
HEATR1	5.334653399999999
FCRL3	5.3347309
DHX38	5.3392792
FLAD1	5.347314000000004
RIMKLB	5.348431474139999
RELB	5.3527518
NAGA	5.35688
TP53I11	5.3623973385764
PTPN22	5.370214099999991
SMAD2	5.371992999999989
RASSF4	5.377284400000001
RANBP2	5.3842859999999995
ADD1	5.387152084315858
MBD1	5.387883707345026
TSTD1	5.393790999999965
DNAJB14	5.405868000000012
RDX	5.406146
GPCPD1	5.412106999999999
SAP18	5.414007101900012
PIGL	5.4219170000000005
CXorf65	5.431248
RNF31	5.439840946020787
