	CD4 minus TA in CFS251 vs CD4 minus TA in Healthy
STT3B	1.5798440000000085
SPATS2	1.5805883721039988
OCM	1.584047
ARHGAP11A	1.5878415879747996
RCCD1	1.5895832013269997
EIF2AK2	1.5904959999999981
UBAC1	1.5911630000000017
KRTCAP3	1.5913940000000015
ZBTB24	1.5922000000000018
ENG	1.595768245107001
TFPI	1.5969119022193496
CLDN15	1.5999087496300004
FCGR3A	1.60251699477736
NMB	1.6026889999999998
DHODH	1.6047080000000014
TGFBR1	1.6059689999999982
DSN1	1.6073649998046395
VIPR1	1.6078111995916515
ZNF142	1.6078545614749995
PAOX	1.6105279999999969
ZNF154	1.6114790000000005
KDM7A	1.6116744
CRBN	1.6125765900000033
CYBB	1.61428938
CPVL	1.6169652989999999
RERE	1.6175610111681014
ELL2	1.6176757992569994
MAP2K6	1.621044436487911
ADAT2	1.6244829999999997
RBM4B	1.6255220000000001
ZNF682	1.625639454899999
ZNF441	1.6281899999999965
WRN	1.6298880000000011
HAVCR2	1.6312078510999983
SLC15A3	1.6312453699999998
FAM118B	1.6312897381434972
PDK2	1.632934281667005
EGFL8	1.63419300743
PPP1R3D	1.6343199999999998
GPRASP1	1.6368739999999988
ZBTB49	1.6397530095696382
ZNF32	1.645709999999987
PAXIP1	1.6463596000000003
UTP25	1.6472500000000014
GPR89B	1.6485319971363914
TEX2	1.6511629999999986
ZDHHC14	1.6521376
SEMA4C	1.6532060000000026
PGRMC1	1.6533109999999986
GALNT6	1.655093956
C3orf33	1.6585099999999993
RWDD2A	1.65999
SERTAD2	1.6602450000000015
LGR6	1.6615034832600004
RIOK2	1.661878999999999
ISM1	1.664108
DEPDC4	1.6666911
SPAG9	1.6677268889309005
STKLD1	1.6711224000000002
VSIG10	1.6712341146871008
NR4A2	1.6715953
CLUH	1.675092911600002
GAPDHS	1.6777979999999997
GPR55	1.6816577999999986
POLR2J	1.6859350000000006
MAML2	1.6888100000000001
SOX6	1.6893177000000001
CCNB2	1.6893847000000002
SAAL1	1.6897050999999994
ING3	1.6910590000000028
PEX26	1.692276500000001
AMDHD1	1.6933335999999999
MED6	1.6935059999999922
ZNF653	1.6939091999999998
PAN2	1.6947992992468546
BCL11B	1.695050000000002
ZNF443	1.6975100000000003
CTNNAL1	1.6981390000000003
KLRK1	1.699053100000004
ADCK1	1.7003931000000003
SUN3	1.700495
RIDA	1.7027780000000021
CSAD	1.7029702672684288
TSSK4	1.7030225994466834
OSBP2	1.7036653717999988
RNF207	1.7040454000000003
KLRD1	1.7055514
PLXNA3	1.7078650000000002
ARHGEF11	1.709552999999996
TP53BP1	1.70958109703
CMKLR1	1.70966156786598
THNSL1	1.7102000000000004
RAB40B	1.7170489533499986
PLCB2	1.719572999999997
TOR2A	1.7207211047099982
TOP3A	1.7228717919059982
GID4	1.7232889999999994
FANCI	1.7257610499999991
UBN2	1.7272395000000003
SLC25A16	1.7272709999999991
HEXD	1.7273619999999994
FAM204A	1.7277230000000117
ZNF20	1.7290353908030012
ZNF483	1.730015
CHMP1B	1.7316399999999987
BDP1	1.7343114000000046
MNT	1.734868
FGFR1	1.7373277836749503
ZNF814	1.7374400000000012
SULF2	1.7380068699999995
DHRS7B	1.741795800000002
ZFYVE19	1.7423459600000015
TTC7B	1.7429810000000003
KNSTRN	1.7439447000000001
SEMA4A	1.7440301
PIKFYVE	1.7444769000000004
BEND5	1.7446162000000003
KBTBD7	1.746410000000001
TEX261	1.7464119999999994
S100A12	1.746546
SRSF8	1.7469000000000108
H2AC20	1.7498999999999967
USP54	1.7512683286284805
PILRA	1.7539468
TRAK2	1.7550785999999974
BRMS1L	1.7566165999999992
ALKBH5	1.7613760000000127
FAR1	1.761470700000002
FDXACB1	1.7623440000000006
CLEC4A	1.763295
IMMP2L	1.7664252000000022
PHF14	1.7664357999999982
NAPEPLD	1.7674304000000003
ATG14	1.7681711000000009
PIGQ	1.7682353999999982
YEATS2	1.7691786999999994
SUPV3L1	1.7700449832566
YAE1	1.7712339999999962
SIN3B	1.7719855000000004
PLK3	1.7720000000000056
NPHP3	1.7736211655100007
CIRBP	1.7743713597262456
MAP4K4	1.7750738290200019
FAM156A	1.7772539133984901
KPNB1	1.7800099999999972
SLC25A33	1.781010000000001
FPR3	1.78149
ST3GAL5	1.7845787999999985
CD200	1.7849516600000008
ZNF668	1.7853563057564994
C2CD2L	1.7878631000000027
ZNF862	1.7889
CBR4	1.7908647999999996
TTC28	1.7910275
VAV1	1.7921643999999972
ESM1	1.8025920000000002
TRMT6	1.8028889999999986
TRIM16L	1.8039139999999998
CTSZ	1.8047063449999996
ADRB2	1.807380000000002
TULP3	1.8095179999999988
EZH2	1.8115362
SNX30	1.8133317999999998
LRRC59	1.814676999999996
EIF4EBP1	1.8156938000000018
GCNT4	1.8193200000000003
ZNF606	1.824647987811602
JARID2	1.8273849999999978
PLEKHA4	1.8279269
SEC14L1	1.8293828109722998
SKIL	1.8296823000000009
IGSF6	1.8344500000000004
EFCAB7	1.8355946000000003
ZCCHC9	1.837406999999999
DPM1	1.8397539999999992
NKAP	1.8414698999999999
ZNF644	1.8414799999999971
TAX1BP3	1.842182999999995
PIK3C2B	1.8424828978877412
RAB32	1.84359
TBC1D10B	1.844895000000001
GLCE	1.8452569782532997
RMC1	1.8469583999999983
PHAX	1.8474700000000013
IRGM	1.8476667000000002
RSRC1	1.848403900000001
ZNF461	1.8513849999999987
PCLAF	1.852223
POMT2	1.857468194
SORD	1.8589293593360008
LRIF1	1.8599949999999978
NRF1	1.8671694400000014
ATP6V1E2	1.869179
C2orf76	1.872917600000001
MTMR4	1.8732849999999992
BRPF1	1.8751748999999975
NAB2	1.8771079999999998
CD1C	1.8771786000000001
CD47	1.8792499999999848
AGA	1.881212000000005
HNRNPAB	1.8825839689632033
TAF4	1.8853410199999998
DLG2	1.8858085228
ERI2	1.8886715
DHRS4	1.8955669999999998
UBQLN2	1.8958999999999904
DYNLRB1	1.8971610000000112
ZNF620	1.89729
ARHGEF6	1.897760820000002
TBC1D19	1.898834084438115
MUC20	1.8999122983380006
RAD18	1.9070675538782815
PSMB3	1.9072479999999814
SAP130	1.908413999999997
CHMP3	1.9116789999999924
RGPD1	1.9210618999999989
H2BC4	1.9213009999999993
NLRP1	1.9218331002885023
RGL1	1.9287410000000005
CEBPG	1.930419999999998
TAFA2	1.930547400000001
IRF2	1.9317680000000053
SLC43A2	1.9331976869199994
SARNP	1.9334960000000052
C10orf88	1.9339880000000012
CEP290	1.9359106999999982
TUBB	1.9369497019999926
NEURL2	1.9370239999999996
SMARCB1	1.9400404600000023
NFIX	1.9405074300000005
DIPK1A	1.9419520124799021
TOX	1.942540000000001
EIF1AD	1.9440332790000063
DCBLD2	1.9446520398710003
SRGAP2	1.9457675000000005
ZNF670	1.94726
RTN4	1.9489772999999957
SLC9A8	1.9496295999999997
SFR1	1.9523520000000012
SMU1	1.9547999999999988
IL15	1.9548329
UTS2	1.9589009999999998
USP1	1.9589120999999992
CES1	1.9594086157000001
EDDM13	1.960747
TELO2	1.9621869999999983
ASCC1	1.9628720381479994
BASP1	1.963175
MED30	1.9670340000000124
EAF1	1.9675159999999998
EEF1AKMT1	1.9707899999999992
MYO9B	1.9733165242975694
PSEN2	1.9741815878799998
MMGT1	1.9770600000000016
TROAP	1.9779751000000003
LMNTD2	1.9791156999999995
SEC22B	1.9806800000000067
CPT1A	1.9832185741999995
RNF217	1.9834905299999999
DAG1	1.9911347498540009
PPP2R5B	1.991194000000001
GORAB	1.9912271100000005
AP4S1	1.9954461000000006
ZNF675	2.000746000000003
METAP2	2.0013679999999994
OTULIN	2.0015319999999974
ZGPAT	2.0026511000000156
SETMAR	2.0037368611189983
PKIB	2.0040681235276
STXBP1	2.004246007698911
MAP3K8	2.004619710000001
ZNF607	2.0046930000000005
MTHFD2L	2.00528108
CSE1L	2.006830000000001
PIK3CG	2.008261000000001
VPS4A	2.0120199999999997
GCNT1	2.0128070000000005
POLI	2.0184271999999996
MNDA	2.0184595
SGTA	2.019554999999997
RTEL1	2.0203186961322004
ETV3	2.021629999999999
ZNF19	2.025866200000001
BOLA2	2.0324370000000016
TRAIP	2.0325207436083996
CCDC125	2.0346472869429997
FUBP1	2.0349509999999995
FBXW4	2.0351549999999996
CYCS	2.0352999999999923
JPT2	2.039483379
AOC1	2.0403765000000003
TMEM135	2.0449210000000004
SULT1A3	2.044942800000001
NTAQ1	2.0484339999999994
AURKB	2.0508047
ZNF239	2.0530110007314315
HOXB2	2.053430999999989
DDX11	2.054058197550188
SEC31B	2.05423769978156
SEM1	2.0548565307237396
ASF1B	2.0561583999999993
ANKRD10	2.0589720000000113
IDI1	2.0637899999999902
CDK17	2.066393000000012
TP53	2.06711941
POC5	2.069120999999999
NCEH1	2.0701869884565003
P3H3	2.0715237
YJU2	2.0715799999999973
KBTBD4	2.0724349999999987
CAPRIN2	2.0761855511999983
XPO4	2.0762909999999994
BCAS4	2.0817680000000003
CLIC2	2.0820925999999997
SLC17A5	2.082539999999998
ZNF286A	2.086254610203202
GORASP1	2.0864028999999977
DLST	2.0871437999999998
RECQL4	2.089323900629431
TNFSF9	2.0906919999999998
PIGH	2.0948177
FES	2.0953977000000004
RRM2	2.096261
PPOX	2.097473269502
POLR1H	2.0984946331862773
FLACC1	2.0988645000000004
C9orf85	2.099875000000001
CC2D2A	2.1007472
CCNI2	2.1008739999999997
EXOC2	2.1018039999999942
HSPA1B	2.1044368048164017
ZNF442	2.1050015
UPF3B	2.1062711999999992
SYMPK	2.1069774009843023
ISYNA1	2.1073172000000007
GALK2	2.1076116114254546
HUS1	2.1111334
OGFOD2	2.115073421199998
RNF2	2.1158469999999987
ZNF138	2.1167740000000013
GALNT3	2.1180679999999987
HPS5	2.1196260000000002
EDARADD	2.126710000000001
DDTL	2.1275099999999996
ZNF616	2.1279770000000013
ALYREF	2.129026000000003
C1orf159	2.138007
ETNK2	2.138925900000001
ERCC2	2.144971728031999
NUP98	2.145490449364601
SCYL2	2.14771
CC2D2B	2.15619978745573
NKIRAS2	2.1562230000000007
RPAP1	2.158809611199997
PLCH2	2.16014947
E2F4	2.1626102349000007
ZNF557	2.163360000000001
CPEB4	2.1656653000000006
PER3	2.1658916686673306
CEP192	2.1706964000000006
MXD1	2.171505100000001
FAM50B	2.17305
CCDC90B	2.176571856999999
CTLA4	2.178350000000002
RAB40C	2.1784063000000007
ZNF564	2.180159999999997
IFT52	2.1846700000000006
NPTN	2.18598140000001
RGS18	2.186965
MTUS1	2.1877778999999986
CRLF2	2.1908168
RHOT1	2.1913230000000006
ACIN1	2.191805200000001
DYRK1B	2.193062452855001
TNFRSF10D	2.1972700000000014
SULT1A4	2.1981376
THRAP3	2.199200000000019
ICE1	2.199416000000001
TMEM60	2.2077000000000027
FADS2	2.2120586112760003
SWAP70	2.2121008
LEKR1	2.2123165900000004
PLEK2	2.212924
KIR2DL5B	2.2210795
DBF4B	2.2218137000000002
RIPK1	2.2222490000000015
RCL1	2.222336399999998
BAG6	2.223377646138747
JOSD1	2.2249756000000005
POMC	2.2276430000000005
RAPGEF1	2.2285910000000015
CRTC2	2.2305859999999953
SNRNP35	2.231345999999995
PLAGL1	2.2318203414259097
ZFP82	2.2351610000000033
SCPEP1	2.235371995300101
PRKRA	2.236559999999997
SH3BP2	2.237007958375999
DRAM2	2.2393505998700007
PARP14	2.2394093700000006
GIN1	2.2394840000000027
XPR1	2.239828000000001
KYAT1	2.24297544864
GSDMA	2.2431951999999997
HKDC1	2.2514874000000002
NFKBIE	2.251490999999998
ABT1	2.251800000000003
UROS	2.2518210000000067
ATIC	2.252620542999992
ZNF235	2.2649677000000015
TOX4	2.2677173444690055
FUT11	2.269619999999996
ANKMY1	2.281563511744576
C12orf42	2.2818140000000025
RIN1	2.281918695941892
SLK	2.2822159999999965
EIF4A3	2.2822326000000004
HCK	2.283370291368
CSDE1	2.2840788064290223
PIGV	2.286340000000001
PMCH	2.286574
IPO4	2.2927789756073
ZNF649	2.2928369999999987
PLEKHA2	2.292928200000002
PPCDC	2.297410645390002
RNASE6	2.30268
CEMP1	2.3054851681936
CUL4B	2.305682999999995
USP44	2.3057456000000016
ACKR3	2.30713
OSBPL11	2.30837
TOPORS	2.3084500000000006
RAD9B	2.3108120828999996
TMIGD2	2.3122029999999825
ADPRS	2.312599999999996
R3HDM2	2.31545045
HEATR5A	2.3169942
PIGB	2.3176760000000005
NMNAT3	2.3239541999999993
ATF6B	2.3273716124000003
UNKL	2.328065530783002
TRMT2B	2.3299199999999978
TECPR2	2.3304640000000005
FBP1	2.331169000000001
TMEM39A	2.332329299999998
NFKBIB	2.333164696600001
KAT6B	2.333796000000003
ZNF692	2.3338007186999974
IVD	2.335170000000005
GET1	2.3382422
PPP2R2B	2.3395131371065014
ABAT	2.3404415799999994
ZBED6CL	2.34159
METTL21A	2.346336800000003
RHBDD3	2.3486530000000023
PLD6	2.3491
WDR70	2.3575249999999954
VPS39	2.3623535999999987
PTMS	2.3629369889175003
PSMC6	2.366742000000002
ACD	2.3722809990257403
IFI27L1	2.3723286000000003
FHL3	2.3732119999999997
CCNT1	2.3774510000000006
PBX2	2.3779916655720132
KLRC1	2.3806659999999993
ZFYVE16	2.3832746070000006
RBM41	2.3847453999999964
MAD2L1BP	2.386246
RFX5	2.3866408619729995
KLHL12	2.387876000000002
PDSS1	2.3890629999999993
TGFBI	2.3925564999999995
TYMS	2.3946561999999996
DLD	2.3949976607849663
NAA16	2.395117200799996
SCMH1	2.39661799146128
TNFAIP2	2.3985832000000005
RBMS3	2.3999197808340007
MICA	2.4002333549499983
PCED1B	2.400835999999998
FAM89A	2.4022920000000028
INKA2	2.4031511
NREP	2.4040592000000007
ANPEP	2.4042061400000008
SLAIN2	2.4043820000000053
CENPV	2.4067570000000007
HSPBAP1	2.4068629999999978
IGFBP4	2.4072999999999993
PACRGL	2.4081617957212664
IDNK	2.4106000000000023
ABHD4	2.410705
PSMB9	2.411446500000011
KLHDC1	2.4115770000000003
SPAAR	2.4123294
SUN1	2.4155436953496405
REL	2.415729999999998
ZNF665	2.417515999999999
VILL	2.417542000000001
SCRN2	2.418186200000001
IDH3A	2.4225946963127214
BCL2	2.4229000000000003
H2BS1	2.4247200000000007
STRADB	2.424748899999999
TCEANC	2.425737
KLHL2	2.4265517623139985
ZNF799	2.427768699999998
MS4A7	2.4303091000000006
RAD9A	2.432138
ERO1B	2.4322234000000007
LDB1	2.436530000000001
OFD1	2.4382790000000014
CASK	2.4399030159999953
OMA1	2.445101000000008
GTPBP1	2.445717100000003
CXCL16	2.4506890000000006
UBXN2A	2.4523379999999992
CEP70	2.454170800000001
FGL2	2.4565730000000006
PLA2G4B	2.4607456
NOTCH2NLA	2.460760000000004
NBPF3	2.46268220188516
NSMCE2	2.4638730042583674
MATK	2.4688962000000005
HOMEZ	2.4740830000000003
KMT5C	2.4740912800000006
NCCRP1	2.474492
PAK3	2.47664650840512
PPP2R1B	2.4826240000000013
PLGLB2	2.4841558999999993
LRRC45	2.4866423000000015
KIF1C	2.490788000000001
MT2A	2.492437100000018
FAM160B2	2.493738999999998
ZNF7	2.4937518000000054
CDK1	2.4982115
EID2B	2.502174
COPS6	2.502872999999994
CEBPZ	2.5084790000000012
PDE7B	2.5085769
NANS	2.526227999999996
AP3S1	2.5273870000000116
MTA2	2.5287193000000023
TTYH2	2.5302302
TRIP6	2.5309349999999995
HSPA13	2.532499999999999
PIGW	2.5329939999999995
STX16	2.535282300000002
ZMYM6	2.5360440000000004
SYNJ2BP	2.5394900000000007
RFWD3	2.5425239999999967
DDX50	2.542691000000005
VPS37B	2.547558999999996
MARCHF5	2.548669999999994
KIFC1	2.549737880692
ICAM1	2.5501044999999998
REXO2	2.5550720000000027
DBNDD2	2.560660399999998
CDC123	2.562359999999984
POP1	2.5650009999999988
SLF1	2.566193799999997
HDAC6	2.5684824989899973
CMTM8	2.5706240000000022
SH3BP5L	2.5714283000000018
NELFCD	2.5729919999999993
ZC3H3	2.574269400381418
RPF2	2.5757979999999954
SLIRP	2.5770049999999856
NME4	2.578365099999999
PRC1	2.5822722000000002
KIAA0040	2.585431
ZNF440	2.5856900000000005
TMEM71	2.5862180000000023
CENPL	2.588533
EIF3J	2.5952720000000014
PDE6B	2.5987880000000008
SLC35A3	2.599461999999999
CTDNEP1	2.601773999999992
HEMGN	2.608746
DHRS4L2	2.609899500000001
CNOT3	2.6133949603234594
USP7	2.6158611923290493
DERL1	2.6202412292199995
ZSCAN30	2.624310500000001
VMA21	2.6252490000000073
SUPT3H	2.628300999999997
APP	2.631066170999997
IQCB1	2.631963667800001
EIF4E3	2.6341363722848143
NOD2	2.6350489999999995
AHCTF1	2.635191167761903
DTX3L	2.6357240000000033
JUN	2.636310000000001
PPP1R15B	2.6380000000000017
BROX	2.6402708960680954
ZW10	2.641171
ZFYVE27	2.642588000449308
CDKN2C	2.6439178000000005
RBM28	2.6441581199999984
AGAP3	2.6452760999999985
MMAB	2.646270000000005
ZNF93	2.6515900000000006
HAT1	2.6521960000000036
PLEKHA8	2.6529108193000006
CRLF3	2.6558179999999822
ZNF614	2.6562199999999994
TBC1D20	2.6591109999999993
MTFMT	2.6598310000000023
DNMT1	2.660459748858216
CCDC174	2.661266999999995
TMUB2	2.6618702426151266
RASGRF2	2.6653210000000005
SMIM30	2.674284
TMEM267	2.674579999999999
PDCD6	2.6747510000000148
ODR4	2.6764449999999993
HAUS3	2.676795999999996
KDM3B	2.6782709999999987
CDKN2AIPNL	2.6793080000000025
TMEM94	2.6799776131807995
THOP1	2.681337499999998
SORBS3	2.6818782657209006
FAM216A	2.6820819999999994
EDAR	2.684303
DUSP6	2.6900839999999997
PHEX	2.6914120000000006
NUAK2	2.6929000000000087
LYRM1	2.6933256999999955
SNPH	2.693971500000001
NPM3	2.694003937935201
MAPK8IP3	2.6953180999999997
PMPCB	2.697316999999984
WDR45	2.6984510000000057
TRAPPC4	2.698861999999991
CEP85	2.6989229999999997
C5orf51	2.699901000000004
TIMM44	2.7002109999999995
ZNF266	2.700899999999997
CDKAL1	2.707188000000002
DCAF4	2.7076235099999995
PTBP2	2.7085611417000006
SLC12A6	2.7100455070999967
LZTFL1	2.7125123
MYT1L	2.7168054699999997
SNX10	2.7177249999999997
MAPKAPK5	2.720347000000004
OSBP	2.7290120000000044
RGL4	2.7339389999999995
TBX21	2.736257999999996
HSPA5	2.7379999999999995
C5orf15	2.7385330000000003
SYTL3	2.748236000000002
GOLGA3	2.7515219999999987
HAUS6	2.7521929999999992
ACRBP	2.7531554
TKT	2.7574215558000077
USP53	2.760384000000002
SIAH1	2.7607757999999976
PNRC2	2.760959000000014
LMBRD2	2.7639939999999994
SMIM43	2.7653882999999997
SREK1IP1	2.7673419999999957
PRXL2A	2.7692390067973314
UTP3	2.772999999999998
CEP76	2.7762421947446594
ARL13B	2.7771470999999988
SERPINB1	2.778500000000008
TXNL4A	2.779408999999987
ZFAND5	2.7800490000000053
ETS2	2.782718000000001
CAPS2	2.788216453445271
TCTA	2.7887330000000006
NXPE3	2.791664058000002
REV1	2.7938821790000006
PLK2	2.7951347954
MMP7	2.799964
RCOR3	2.8005576000000048
MDM1	2.800771400000002
TTLL5	2.8020626570000005
GANC	2.8043680000000037
CXCL8	2.8050713000000003
GLT8D1	2.805649904335212
BICD2	2.811350000000001
ACOT13	2.817470000000002
CDK11A	2.8200034000000045
CNKSR2	2.8243675999999986
AARSD1	2.8266560999999975
LYN	2.8356890000000003
MCMDC2	2.835839699999999
NARF	2.836611098399999
TEPSIN	2.8375369999999993
RFC3	2.8380170000000016
DPP10	2.8434525
PDE7A	2.858963000000003
PDS5B	2.8589792000000074
THRA	2.8680950000000003
TWNK	2.8710549068599995
ATXN1L	2.8723799999999997
AP1S1	2.873878199
CXCL13	2.8742600000000005
UBE2L6	2.8800190000000043
RSF1	2.8806310000000153
PGGHG	2.881133
PEA15	2.885815000000002
PARP9	2.886944999999997
FASN	2.887578323096
CHRAC1	2.890962099999996
CBWD6	2.8912370999999997
LLPH	2.892729999999993
FASLG	2.8959479999999997
CCS	2.906443999999997
LYPD3	2.9089750000000008
TMCO3	2.9116367000000025
SLC16A7	2.9160830000000004
USP12	2.9162576
FIGNL1	2.9199653574886533
CASP8AP2	2.9203779999999995
ZNF845	2.922550000000001
EYA3	2.923871000588247
FANCB	2.9271045000000004
RANGRF	2.928017600000004
FNTB	2.9325699999999983
SYNGAP1	2.9345168916829003
ZNF432	2.9363659999999996
FUNDC2	2.937866999999983
ALG5	2.9409180000000106
DHX58	2.941375999999998
GTF2H4	2.9455873880346513
TXNDC9	2.947248000000002
HMOX1	2.9473569999999993
DNAJC24	2.9485410000000005
SNX4	2.949033
ANXA4	2.9522648999999994
LINGO3	2.955299999999996
CEP19	2.9610699999999994
TBC1D8	2.963511799999999
RASSF3	2.9682970000000015
CDKN3	2.9692540000000003
KDM6A	2.971419800000003
WDR59	2.974639
ARMC10	2.9763019192743982
PANK4	2.9768773999999993
PRRT1	2.9771591280000003
MAN2A1	2.9772880000000015
HEG1	2.9783619999999997
NLRP3	2.979738870000002
MACO1	2.9882859999999987
RCC1L	2.988342199999998
IL1RN	2.9890795
SIRT4	2.9938580000000004
ASRGL1	2.99455618
TRMT2A	2.9966766447435162
ITGB5	2.99893243
LEMD2	3.0127528000000012
EIF3B	3.0146550000000047
CCDC57	3.0176276999999985
PTPN4	3.018751999999992
GOLGA4	3.0217397020199996
NFXL1	3.0245708043999997
RUSF1	3.0249625982999966
ZNF397	3.025278
ACAD11	3.0253258999999995
TRIM16	3.0256226999999996
ADAM17	3.028354
MBD4	3.0314579999999935
ANKRD12	3.037448999999981
IL17RC	3.040377000000003
NOC3L	3.0415250000000036
FMNL1	3.0426920000000024
DNAJC13	3.0432190000000006
CMSS1	3.0495275
ZNF611	3.050704000000003
TRPT1	3.051582547999999
MAP2K4	3.0530948
TMA16	3.0544639999999994
FAM227B	3.0573320000000024
TMEM244	3.057347
ARHGAP12	3.057410789364001
GM2A	3.0575019999999995
SAV1	3.0639809999999983
GIMAP6	3.0712100000000078
ZFR2	3.0742491000000007
USP18	3.077470000000001
DAP	3.0791730000000115
ZNF585B	3.0836640000000024
RSC1A1	3.0874900000000003
HMGN1	3.090283080000006
ZNF135	3.0919259554000007
SCAF8	3.09211
CLHC1	3.0933888000000005
CGAS	3.097186899999997
RNF130	3.105797299999999
NFATC1	3.1066666792540047
FAM111A	3.109652799999999
RBM7	3.1102958451094977
TTC32	3.1107940000000056
PDCD5	3.1153740000000028
SNN	3.116199999999999
RHOBTB2	3.1179460000000017
EPHB6	3.118701399999999
CENPS	3.1215940000000018
RP9	3.1217240000000004
SNRPB2	3.1255199999999945
PSTPIP2	3.127091000000001
RIOK3	3.1300507999999994
RYR1	3.1302829878200003
FST	3.1327585000000004
PRKACA	3.135496
PIDD1	3.1360961670000016
ATP2A2	3.141856699999998
LAG3	3.142963100000003
EXOC1	3.1456519999999983
SPTSSA	3.1461000000000006
ZNRD2	3.1504296999999966
LZIC	3.153126999999998
PPP2R5A	3.1547709994029915
IFNGR1	3.1596369999999894
MGLL	3.159827798682861
UAP1	3.160072500000002
ZNF880	3.160488000000001
LRRC23	3.160812
VPS33A	3.164319000000013
ZMYM1	3.164410529409741
SLC31A2	3.164945000000002
IFTAP	3.165267
CENATAC	3.1695706
TMEM41A	3.171776399999999
ZNF10	3.1759970266999984
PLAUR	3.178148007
MECR	3.1840057656999967
EIF4EBP2	3.1906000000000034
SNRNP48	3.1919640000000005
USP30	3.1925902999999956
SNX14	3.197513999434335
PTPMT1	3.1983900000000105
PAPOLG	3.205006999999995
PARK7	3.2126250000000027
POM121C	3.2169089999999976
NCAPH2	3.2201849999999936
ZRANB1	3.225729999999997
MPP1	3.2273516768279986
NECAB3	3.2323446000000002
USF1	3.2334749999999994
C12orf75	3.2353176139182978
ACTR5	3.2369999999999983
NRN1L	3.2394690000000006
ABHD18	3.239777410035
C1GALT1C1	3.2509399999999964
GPATCH4	3.254940243340382
PRCP	3.2698000999999977
CLASRP	3.270764079000001
ZNF346	3.2726430000000004
LACTB	3.277180260999998
MFSD9	3.2810188
EXOC3	3.284495165699994
LAMTOR3	3.2856999999999985
JMJD6	3.292168382836408
SCML1	3.2974425
IFI35	3.2977810000000005
CSF1R	3.3004243699999996
BZW2	3.301919212736003
SPPL2B	3.3051284999999986
TOP1MT	3.306599377677001
ST3GAL4	3.3066987
STAP1	3.311807999999999
CBR3	3.3166999999999973
ZNF426	3.316930000000001
F5	3.3198529999999993
FRAT1	3.3239160000000005
CCDC186	3.3241820700081988
DDIT3	3.3256383999999883
SESN2	3.3260900000000007
HIC1	3.32757868911
DCUN1D5	3.3301149999999993
CEP57L1	3.3309103566599996
PGM3	3.331442005536239
FBXO31	3.3383910000000014
H2AC6	3.3468899999999984
SVIP	3.3499499999999856
FAM210B	3.3551000000000037
SYK	3.3557451957771303
ANKS3	3.3559174358232786
SPEF2	3.3566202
MSH2	3.3600581000000034
SMG7	3.3616980560000016
TTC9C	3.3625840000000053
GNAO1	3.3656578830446002
C5orf58	3.367052
CLPX	3.36834300000001
DUSP12	3.3707429999999974
BEX5	3.374839999999999
ZNF740	3.376226
PLCL2	3.3774520000000052
METAP1	3.379530800000005
OGT	3.3871349999999936
ORC5	3.3875993000000015
NCOA5	3.3914199999999965
CBWD1	3.392935541269999
UFL1	3.3993399999999987
ERP27	3.400512
THEM4	3.4058700000000073
GALNT11	3.4087125999999905
CNST	3.411350000000006
IFI16	3.4119458950000023
ERGIC1	3.4121083999999975
TESC	3.414287
ZNF737	3.415786000000004
KPNA6	3.417323116700004
ACSL6	3.420154
GNG4	3.4271681247999997
EPRS1	3.4297730000000044
MDP1	3.4312240491569916
SLAIN1	3.4330055898999987
ACTN4	3.436018699999998
